dreams_id,Co-enrolled in OVC
40/1200/672,FALSE
40/1188/1228,FALSE
40/1200/678,FALSE
40/1188/1230,FALSE
40/1200/656,FALSE
40/1196/819,FALSE
40/1196/788,FALSE
40/1196/802,FALSE
40/1210/951,FALSE
40/1215/1143,FALSE
40/1196/803,FALSE
40/1201/761,FALSE
40/1196/838,FALSE
40/1200/659,FALSE
40/1189/959,FALSE
40/1200/660,FALSE
40/1188/1219,FALSE
40/1188/1209,FALSE
40/1190/1708,FALSE
40/1190/1719,FALSE
40/1186/1757,FALSE
40/1196/807,FALSE
40/1196/878,FALSE
40/1190/1698,FALSE
40/1188/1244,FALSE
40/1200/694,FALSE
40/1190/1710,FALSE
40/1190/1733,FALSE
40/1186/1760,FALSE
40/1208/1727,FALSE
40/1188/1252,FALSE
40/1200/667,FALSE
40/1190/1738,FALSE
40/1201/780,FALSE
40/1196/860,FALSE
40/1188/1238,FALSE
40/1188/1255,FALSE
40/1188/1239,FALSE
40/1196/883,FALSE
40/1190/1744,FALSE
40/1188/1253,FALSE
40/1196/876,FALSE
40/1188/1249,FALSE
40/1186/1758,FALSE
40/1196/928,FALSE
40/1196/893,FALSE
40/1196/931,FALSE
40/1200/747,FALSE
40/1190/1754,FALSE
40/1210/958,FALSE
40/1200/758,FALSE
40/1190/1769,FALSE
40/1208/1749,FALSE
40/1210/962,FALSE
40/1190/1774,FALSE
40/1200/754,FALSE
40/1196/923,FALSE
40/1196/924,FALSE
40/1189/1008,FALSE
40/1186/1761,FALSE
40/1210/976,FALSE
40/1189/993,FALSE
40/1210/987,FALSE
40/1187/1726,FALSE
40/1188/1287,FALSE
40/1208/1743,FALSE
40/1188/1289,FALSE
40/1188/1305,FALSE
40/1196/949,FALSE
40/1200/787,FALSE
40/1200/768,FALSE
40/1190/1767,FALSE
40/1190/1788,FALSE
40/1188/1307,FALSE
40/1187/1742,FALSE
40/1190/1791,FALSE
40/1210/1004,FALSE
40/1187/1737,FALSE
40/1188/1323,FALSE
40/1188/1329,FALSE
40/1187/1750,FALSE
40/1187/1744,FALSE
40/1190/1795,FALSE
40/1187/1739,FALSE
40/1188/1333,FALSE
40/1190/1784,FALSE
40/1200/806,FALSE
40/1187/1740,FALSE
40/1210/1000,FALSE
40/1190/1787,FALSE
40/1201/794,FALSE
40/1200/809,FALSE
40/1188/1352,FALSE
40/1200/813,FALSE
40/1215/1195,FALSE
40/1187/1759,FALSE
40/1186/1766,FALSE
40/1186/1764,FALSE
40/1200/824,FALSE
40/1200/819,FALSE
40/1188/1348,FALSE
40/1215/1194,FALSE
40/1188/1368,FALSE
40/1215/1169,FALSE
40/1188/1393,FALSE
40/1190/1812,FALSE
40/1188/1422,FALSE
40/1190/1810,FALSE
40/1190/1808,FALSE
40/1210/1021,FALSE
40/1200/831,FALSE
40/1188/1385,FALSE
40/1208/1768,FALSE
40/1186/1767,FALSE
40/1201/753,FALSE
40/1200/677,FALSE
40/1196/785,FALSE
40/1200/680,FALSE
40/1190/1700,FALSE
40/1190/1702,FALSE
40/1188/1232,FALSE
40/1190/1703,FALSE
40/1196/828,FALSE
40/1189/958,FALSE
40/1196/831,FALSE
40/1201/771,FALSE
40/1196/800,FALSE
40/1201/772,FALSE
40/1188/1215,FALSE
40/1196/841,FALSE
40/1188/1235,FALSE
40/1186/1743,FALSE
40/1186/1745,FALSE
40/1190/1718,FALSE
40/1200/698,FALSE
40/1215/1141,FALSE
40/1196/804,FALSE
40/1215/1142,FALSE
40/1201/758,FALSE
40/1201/759,FALSE
40/1200/655,FALSE
40/1188/1245,FALSE
40/1210/954,FALSE
40/1190/1732,FALSE
40/1200/728,FALSE
40/1200/716,FALSE
40/1196/871,FALSE
40/1188/1247,FALSE
40/1196/854,FALSE
40/1201/785,FALSE
40/1196/855,FALSE
40/1196/809,FALSE
40/1196/813,FALSE
40/1196/886,FALSE
40/1200/714,FALSE
40/1208/1737,FALSE
40/1186/1755,FALSE
40/1200/732,FALSE
40/1196/863,FALSE
40/1196/891,FALSE
40/1190/1747,FALSE
40/1200/743,FALSE
40/1196/894,FALSE
40/1196/895,FALSE
40/1200/746,FALSE
40/1188/1266,FALSE
40/1200/752,FALSE
40/1190/1757,FALSE
40/1190/1772,FALSE
40/1196/920,FALSE
40/1196/922,FALSE
40/1189/989,FALSE
40/1190/1775,FALSE
40/1189/1006,FALSE
40/1188/1277,FALSE
40/1189/1010,FALSE
40/1210/977,FALSE
40/1200/771,FALSE
40/1210/965,FALSE
40/1210/966,FALSE
40/1210/986,FALSE
40/1196/906,FALSE
40/1210/972,FALSE
40/1210/984,FALSE
40/1187/1727,FALSE
40/1187/1729,FALSE
40/1188/1276,FALSE
40/1200/784,FALSE
40/1188/1292,FALSE
40/1214/1108,FALSE
40/1210/974,FALSE
40/1208/1752,FALSE
40/1187/1741,FALSE
40/1188/1316,FALSE
40/1189/998,FALSE
40/1196/959,FALSE
40/1215/1156,FALSE
40/1190/1799,FALSE
40/1215/1159,FALSE
40/1188/1330,FALSE
40/1200/805,FALSE
40/1200/799,FALSE
40/1188/1331,FALSE
40/1210/990,FALSE
40/1210/996,FALSE
40/1190/1785,FALSE
40/1188/1317,FALSE
40/1215/1163,FALSE
40/1188/1338,FALSE
40/1188/1362,FALSE
40/1201/803,FALSE
40/1215/1178,FALSE
40/1201/799,FALSE
40/1208/1762,FALSE
40/1196/956,FALSE
40/1215/1191,FALSE
40/1215/1197,FALSE
40/1210/1011,FALSE
40/1186/1765,FALSE
40/1201/798,FALSE
40/1190/1815,FALSE
40/1190/1816,FALSE
40/1188/1406,FALSE
40/1214/1128,FALSE
40/1187/1755,FALSE
40/1208/1776,FALSE
40/1188/1388,FALSE
40/1215/1208,FALSE
40/1188/1390,FALSE
40/1210/1019,FALSE
40/1210/1023,FALSE
40/1214/1120,FALSE
40/1201/751,FALSE
40/1196/784,FALSE
40/1201/765,FALSE
40/1201/754,FALSE
40/1196/823,FALSE
40/1200/657,FALSE
40/1189/957,FALSE
40/1196/829,FALSE
40/1188/1234,FALSE
40/1196/845,FALSE
40/1190/1687,FALSE
40/1201/756,FALSE
40/1190/1707,FALSE
40/1196/866,FALSE
40/1200/665,FALSE
40/1190/1724,FALSE
40/1200/695,FALSE
40/1208/1735,FALSE
40/1190/1709,FALSE
40/1196/849,FALSE
40/1196/852,FALSE
40/1188/1254,FALSE
40/1190/1726,FALSE
40/1200/706,FALSE
40/1200/666,FALSE
40/1196/812,FALSE
40/1196/885,FALSE
40/1196/816,FALSE
40/1190/1740,FALSE
40/1190/1742,FALSE
40/1211/1518,FALSE
40/1200/708,FALSE
40/1196/912,FALSE
40/1189/991,FALSE
40/1196/927,FALSE
40/1189/968,FALSE
40/1200/710,FALSE
40/1188/1265,FALSE
40/1208/1746,FALSE
40/1200/753,FALSE
40/1200/760,FALSE
40/1200/763,FALSE
40/1210/963,FALSE
40/1190/1758,FALSE
40/1196/919,FALSE
40/1200/764,FALSE
40/1189/1005,FALSE
40/1200/767,FALSE
40/1188/1260,FALSE
40/1196/904,FALSE
40/1200/777,FALSE
40/1210/983,FALSE
40/1210/989,FALSE
40/1188/1286,FALSE
40/1190/1779,FALSE
40/1189/996,FALSE
40/1188/1290,FALSE
40/1196/947,FALSE
40/1188/1295,FALSE
40/1188/1273,FALSE
40/1200/779,FALSE
40/1188/1302,FALSE
40/1188/1306,FALSE
40/1188/1263,FALSE
40/1200/801,FALSE
40/1187/1748,FALSE
40/1188/1309,FALSE
40/1187/1743,FALSE
40/1190/1793,FALSE
40/1215/1160,FALSE
40/1188/1332,FALSE
40/1200/800,FALSE
40/1210/1001,FALSE
40/1210/1003,FALSE
40/1200/808,FALSE
40/1215/1172,FALSE
40/1215/1174,FALSE
40/1187/1757,FALSE
40/1201/802,FALSE
40/1186/1763,FALSE
40/1196/961,FALSE
40/1188/1344,FALSE
40/1215/1165,FALSE
40/1215/1190,FALSE
40/1215/1166,FALSE
40/1200/825,FALSE
40/1208/1763,FALSE
40/1190/1813,FALSE
40/1188/1370,FALSE
40/1188/1360,FALSE
40/1196/978,FALSE
40/1201/806,FALSE
40/1188/1380,FALSE
40/1208/1764,FALSE
40/1208/1773,FALSE
40/1208/1774,FALSE
40/1188/1382,FALSE
40/1188/1426,FALSE
40/1210/1017,FALSE
40/1188/1384,FALSE
40/1188/1386,FALSE
40/1208/1767,FALSE
40/1188/1387,FALSE
40/1214/1131,FALSE
40/1211/1530,FALSE
40/1214/1132,FALSE
40/1200/827,FALSE
40/1214/1116,FALSE
40/1214/1135,FALSE
40/1196/981,FALSE
40/1214/1138,FALSE
40/1190/1823,FALSE
40/1214/1122,FALSE
40/1211/1521,FALSE
40/1211/1522,FALSE
40/1188/1398,FALSE
40/1210/1029,FALSE
40/1200/681,FALSE
40/1200/689,FALSE
40/1200/682,FALSE
40/1190/1701,FALSE
40/1196/786,FALSE
40/1200/691,FALSE
40/1196/817,FALSE
40/1196/835,FALSE
40/1196/820,FALSE
40/1196/821,FALSE
40/1196/794,FALSE
40/1196/798,FALSE
40/1188/1233,FALSE
40/1190/1685,FALSE
40/1196/791,FALSE
40/1189/972,FALSE
40/1188/1218,FALSE
40/1189/974,FALSE
40/1190/1690,FALSE
40/1190/1691,FALSE
40/1200/661,FALSE
40/1200/699,FALSE
40/1200/701,FALSE
40/1186/1750,FALSE
40/1190/1729,FALSE
40/1200/664,FALSE
40/1196/806,FALSE
40/1196/867,FALSE
40/1196/869,FALSE
40/1200/696,FALSE
40/1188/1250,FALSE
40/1188/1236,FALSE
40/1190/1713,FALSE
40/1190/1715,FALSE
40/1208/1726,FALSE
40/1208/1740,FALSE
40/1208/1731,FALSE
40/1196/858,FALSE
40/1186/1753,FALSE
40/1208/1732,FALSE
40/1196/859,FALSE
40/1200/739,FALSE
40/1201/781,FALSE
40/1201/777,FALSE
40/1190/1745,FALSE
40/1189/980,FALSE
40/1208/1738,FALSE
40/1189/990,FALSE
40/1210/955,FALSE
40/1201/790,FALSE
40/1188/1264,FALSE
40/1190/1749,FALSE
40/1196/915,FALSE
40/1189/984,FALSE
40/1190/1746,FALSE
40/1190/1765,FALSE
40/1196/918,FALSE
40/1196/937,FALSE
40/1201/787,FALSE
40/1201/788,FALSE
40/1208/1748,FALSE
40/1188/1259,FALSE
40/1208/1750,FALSE
40/1196/941,FALSE
40/1187/1724,FALSE
40/1200/773,FALSE
40/1200/776,FALSE
40/1196/907,FALSE
40/1215/1146,FALSE
40/1210/980,FALSE
40/1200/782,FALSE
40/1215/1150,FALSE
40/1188/1301,FALSE
40/1200/778,FALSE
40/1215/1151,FALSE
40/1188/1271,FALSE
40/1215/1153,FALSE
40/1214/1114,FALSE
40/1190/1750,FALSE
40/1188/1314,FALSE
40/1196/957,FALSE
40/1188/1308,FALSE
40/1188/1321,FALSE
40/1188/1310,FALSE
40/1200/796,FALSE
40/1200/797,FALSE
40/1215/1154,FALSE
40/1208/1760,FALSE
40/1210/992,FALSE
40/1190/1796,FALSE
40/1210/993,FALSE
40/1210/997,FALSE
40/1188/1334,FALSE
40/1188/1339,FALSE
40/1210/1009,FALSE
40/1188/1340,FALSE
40/1188/1355,FALSE
40/1215/1183,FALSE
40/1215/1175,FALSE
40/1215/1185,FALSE
40/1190/1804,FALSE
40/1215/1177,FALSE
40/1188/1342,FALSE
40/1215/1189,FALSE
40/1188/1365,FALSE
40/1215/1192,FALSE
40/1188/1347,FALSE
40/1200/821,FALSE
40/1188/1420,FALSE
40/1215/1196,FALSE
40/1200/830,FALSE
40/1188/1407,FALSE
40/1214/1127,FALSE
40/1208/1766,FALSE
40/1188/1389,FALSE
40/1210/1032,FALSE
40/1188/1428,FALSE
40/1188/1418,FALSE
40/1196/988,FALSE
40/1190/1704,FALSE
40/1196/834,FALSE
40/1196/840,FALSE
40/1196/842,FALSE
40/1188/1207,FALSE
40/1189/973,FALSE
40/1186/1744,FALSE
40/1196/792,FALSE
40/1188/1214,FALSE
40/1210/952,FALSE
40/1200/700,FALSE
40/1200/702,FALSE
40/1188/1222,FALSE
40/1200/704,FALSE
40/1196/880,FALSE
40/1210/953,FALSE
40/1196/868,FALSE
40/1190/1734,FALSE
40/1208/1730,FALSE
40/1190/1711,FALSE
40/1186/1752,FALSE
40/1201/775,FALSE
40/1210/959,FALSE
40/1201/763,FALSE
40/1196/814,FALSE
40/1196/815,FALSE
40/1196/873,FALSE
40/1196/884,FALSE
40/1208/1728,FALSE
40/1189/979,FALSE
40/1200/709,FALSE
40/1187/1723,FALSE
40/1201/791,FALSE
40/1200/745,FALSE
40/1210/956,FALSE
40/1200/741,FALSE
40/1200/766,FALSE
40/1190/1755,FALSE
40/1189/985,FALSE
40/1190/1768,FALSE
40/1189/986,FALSE
40/1190/1773,FALSE
40/1196/901,FALSE
40/1196/945,FALSE
40/1189/994,FALSE
40/1196/903,FALSE
40/1215/1144,FALSE
40/1200/772,FALSE
40/1188/1279,FALSE
40/1200/775,FALSE
40/1210/973,FALSE
40/1188/1283,FALSE
40/1210/982,FALSE
40/1188/1285,FALSE
40/1187/1728,FALSE
40/1200/750,FALSE
40/1200/785,FALSE
40/1187/1735,FALSE
40/1187/1730,FALSE
40/1190/1760,FALSE
40/1188/1275,FALSE
40/1200/756,FALSE
40/1190/1751,FALSE
40/1188/1313,FALSE
40/1214/1112,FALSE
40/1200/790,FALSE
40/1214/1113,FALSE
40/1208/1755,FALSE
40/1196/958,FALSE
40/1187/1749,FALSE
40/1210/1005,FALSE
40/1210/1008,FALSE
40/1190/1792,FALSE
40/1200/798,FALSE
40/1187/1753,FALSE
40/1188/1318,FALSE
40/1188/1350,FALSE
40/1215/1171,FALSE
40/1200/802,FALSE
40/1215/1184,FALSE
40/1188/1361,FALSE
40/1201/797,FALSE
40/1188/1353,FALSE
40/1215/1179,FALSE
40/1210/1014,FALSE
40/1188/1349,FALSE
40/1210/1015,FALSE
40/1187/1754,FALSE
40/1215/1201,FALSE
40/1196/973,FALSE
40/1188/1371,FALSE
40/1200/822,FALSE
40/1214/1124,FALSE
40/1188/1421,FALSE
40/1201/805,FALSE
40/1190/1821,FALSE
40/1188/1425,FALSE
40/1188/1392,FALSE
40/1188/1412,FALSE
40/1196/987,FALSE
40/1208/1780,FALSE
40/1196/983,FALSE
40/1214/1119,FALSE
40/1208/1781,FALSE
40/1215/1213,FALSE
40/1188/1433,FALSE
40/1211/1532,FALSE
40/1214/1129,FALSE
40/1201/807,FALSE
40/1208/1765,FALSE
40/1189/1023,FALSE
40/1188/1375,FALSE
40/1215/1204,FALSE
40/1208/1777,FALSE
40/1188/1410,FALSE
40/1188/1402,FALSE
40/1201/810,FALSE
40/1188/1391,FALSE
40/1188/1411,FALSE
40/1214/1115,FALSE
40/1196/985,FALSE
40/1196/986,FALSE
40/1214/1134,FALSE
40/1215/1205,FALSE
40/1189/1014,FALSE
40/1190/1822,FALSE
40/1214/1136,FALSE
40/1188/1416,FALSE
40/1190/1818,FALSE
40/1189/1018,FALSE
40/1188/1400,FALSE
40/1188/1432,FALSE
40/1188/1429,FALSE
40/1188/1434,FALSE
40/1208/1782,FALSE
40/1211/1551,FALSE
40/1196/992,FALSE
40/1200/837,FALSE
40/1210/1051,FALSE
40/1210/1040,FALSE
40/1187/1766,FALSE
40/1210/1035,FALSE
40/1211/1563,FALSE
40/1211/1598,FALSE
40/1188/1444,FALSE
40/1186/1775,FALSE
40/1211/1634,FALSE
40/1190/1838,FALSE
40/1211/1621,FALSE
40/1215/1237,FALSE
40/1211/1624,FALSE
40/1215/1302,FALSE
40/1210/1107,FALSE
40/1215/1313,FALSE
40/1211/1631,FALSE
40/1215/1316,FALSE
40/1211/1674,FALSE
40/1215/1226,FALSE
40/1190/1857,FALSE
40/1211/1691,FALSE
40/1215/1283,FALSE
40/1210/1096,FALSE
40/1215/1267,FALSE
40/1215/1344,FALSE
40/1211/1713,FALSE
40/1210/1160,FALSE
40/1210/1165,FALSE
40/1210/1167,FALSE
40/1215/1327,FALSE
40/1210/1171,FALSE
40/1200/848,FALSE
40/1215/1362,FALSE
40/1211/1728,FALSE
40/1210/1136,FALSE
40/1211/1715,FALSE
40/1198/18,FALSE
40/1211/1708,FALSE
40/1210/1126,FALSE
40/1211/1700,FALSE
40/1210/1141,FALSE
40/1210/1130,FALSE
40/1210/1142,FALSE
40/1188/1455,FALSE
40/1198/9,FALSE
40/1215/1284,FALSE
40/1215/1288,FALSE
40/1211/1743,FALSE
40/1200/851,FALSE
40/1215/1290,FALSE
40/1215/1372,FALSE
40/1211/1735,FALSE
40/1211/1747,FALSE
40/1210/1191,FALSE
40/1188/1456,FALSE
40/1210/1193,FALSE
40/1210/1150,FALSE
40/1211/1750,FALSE
40/1211/1721,FALSE
40/1201/850,FALSE
40/1198/23,FALSE
40/1189/1028,FALSE
40/1189/1084,FALSE
40/1189/1047,FALSE
40/1201/871,FALSE
40/1198/24,FALSE
40/1211/1800,FALSE
40/1189/1031,FALSE
40/1200/862,FALSE
40/1189/1086,FALSE
40/1201/859,FALSE
40/1201/890,FALSE
40/1201/892,FALSE
40/1189/1129,FALSE
40/1189/1111,FALSE
40/1189/1091,FALSE
40/1201/899,FALSE
40/1201/900,FALSE
40/1189/1136,FALSE
40/1201/903,FALSE
40/1189/1123,FALSE
40/1201/823,FALSE
40/1211/1830,FALSE
40/1189/1125,FALSE
40/1189/1036,FALSE
40/1198/59,FALSE
40/1201/887,FALSE
40/1211/1834,FALSE
40/1210/1201,FALSE
40/1198/41,FALSE
40/1210/1202,FALSE
40/1189/1117,FALSE
40/1198/42,FALSE
40/1189/1146,FALSE
40/1189/1118,FALSE
40/1189/1148,FALSE
40/1211/1844,FALSE
40/1211/1853,FALSE
40/1198/80,FALSE
40/1210/1203,FALSE
40/1198/79,FALSE
40/1210/1211,FALSE
40/1210/1207,FALSE
40/1198/88,FALSE
40/1218/13,FALSE
40/1218/49,FALSE
40/1187/1818,FALSE
40/1210/1240,FALSE
40/1218/52,FALSE
40/1210/1214,FALSE
40/1189/1166,FALSE
40/1218/55,FALSE
40/1189/1173,FALSE
40/1210/1278,FALSE
40/1189/1176,FALSE
40/1198/108,FALSE
40/1188/1397,FALSE
40/1201/808,FALSE
40/1208/1775,FALSE
40/1188/1408,FALSE
40/1188/1414,FALSE
40/1196/982,FALSE
40/1189/1016,FALSE
40/1189/1024,FALSE
40/1210/1028,FALSE
40/1189/1020,FALSE
40/1208/1771,FALSE
40/1214/1141,FALSE
40/1211/1542,FALSE
40/1211/1567,FALSE
40/1186/1768,FALSE
40/1211/1545,FALSE
40/1215/1223,FALSE
40/1211/1553,FALSE
40/1211/1570,FALSE
40/1211/1546,FALSE
40/1211/1580,FALSE
40/1208/1783,FALSE
40/1211/1557,FALSE
40/1187/1774,FALSE
40/1210/1049,FALSE
40/1187/1781,FALSE
40/1188/1443,FALSE
40/1210/1073,FALSE
40/1210/1052,FALSE
40/1187/1767,FALSE
40/1188/1440,FALSE
40/1215/1244,FALSE
40/1211/1607,FALSE
40/1210/1069,FALSE
40/1210/1077,FALSE
40/1211/1636,FALSE
40/1187/1770,FALSE
40/1188/1446,FALSE
40/1211/1619,FALSE
40/1215/1274,FALSE
40/1215/1275,FALSE
40/1200/839,FALSE
40/1210/1114,FALSE
40/1210/1119,FALSE
40/1210/1121,FALSE
40/1215/1296,FALSE
40/1215/1279,FALSE
40/1215/1253,FALSE
40/1215/1307,FALSE
40/1215/1257,FALSE
40/1215/1258,FALSE
40/1215/1315,FALSE
40/1211/1686,FALSE
40/1198/4,FALSE
40/1188/1448,FALSE
40/1211/1712,FALSE
40/1215/1324,FALSE
40/1210/1059,FALSE
40/1188/1460,FALSE
40/1210/1168,FALSE
40/1211/1697,FALSE
40/1215/1328,FALSE
40/1210/1060,FALSE
40/1211/1663,FALSE
40/1211/1707,FALSE
40/1211/1666,FALSE
40/1211/1717,FALSE
40/1211/1667,FALSE
40/1211/1682,FALSE
40/1211/1759,FALSE
40/1211/1731,FALSE
40/1200/861,FALSE
40/1211/1669,FALSE
40/1215/1371,FALSE
40/1187/1788,FALSE
40/1215/1376,FALSE
40/1189/1041,FALSE
40/1211/1745,FALSE
40/1189/1042,FALSE
40/1210/1146,FALSE
40/1214/1148,FALSE
40/1215/1373,FALSE
40/1210/1153,FALSE
40/1198/12,FALSE
40/1201/827,FALSE
40/1200/879,FALSE
40/1200/880,FALSE
40/1198/31,FALSE
40/1201/853,FALSE
40/1201/840,FALSE
40/1198/32,FALSE
40/1190/1864,FALSE
40/1211/1795,FALSE
40/1200/887,FALSE
40/1201/883,FALSE
40/1198/49,FALSE
40/1201/861,FALSE
40/1189/1104,FALSE
40/1189/1088,FALSE
40/1189/1107,FALSE
40/1198/27,FALSE
40/1189/1110,FALSE
40/1201/896,FALSE
40/1211/1810,FALSE
40/1210/1180,FALSE
40/1215/1207,FALSE
40/1201/905,FALSE
40/1201/910,FALSE
40/1201/913,FALSE
40/1201/917,FALSE
40/1187/1796,FALSE
40/1201/920,FALSE
40/1211/1824,FALSE
40/1211/1825,FALSE
40/1211/1826,FALSE
40/1188/1427,FALSE
40/1210/1183,FALSE
40/1211/1840,FALSE
40/1211/1842,FALSE
40/1198/66,FALSE
40/1198/39,FALSE
40/1187/1800,FALSE
40/1200/826,FALSE
40/1210/1026,FALSE
40/1211/1772,FALSE
40/1189/1015,FALSE
40/1189/1116,FALSE
40/1200/874,FALSE
40/1211/1520,FALSE
40/1190/1817,FALSE
40/1214/1139,FALSE
40/1189/1080,FALSE
40/1200/876,FALSE
40/1198/43,FALSE
40/1189/1082,FALSE
40/1211/1523,FALSE
40/1211/1525,FALSE
40/1189/1019,FALSE
40/1211/1854,FALSE
40/1200/889,FALSE
40/1187/1812,FALSE
40/1218/12,FALSE
40/1188/1430,FALSE
40/1198/104,FALSE
40/1219/1,FALSE
40/1210/1242,FALSE
40/1210/1243,FALSE
40/1210/1246,FALSE
40/1218/17,FALSE
40/1211/1566,FALSE
40/1187/1822,FALSE
40/1210/1276,FALSE
40/1210/1277,FALSE
40/1210/1217,FALSE
40/1189/1172,FALSE
40/1210/1279,FALSE
40/1189/1175,FALSE
40/1189/1179,FALSE
40/1219/32,FALSE
40/1211/1568,FALSE
40/1218/67,FALSE
40/1210/1219,FALSE
40/1210/1248,FALSE
40/1198/113,FALSE
40/1210/1256,FALSE
40/1218/72,FALSE
40/1186/1778,FALSE
40/1208/1790,FALSE
40/1196/990,FALSE
40/1189/1165,FALSE
40/1210/1258,FALSE
40/1218/80,FALSE
40/1219/12,FALSE
40/1210/1031,FALSE
40/1215/1214,FALSE
40/1211/1540,FALSE
40/1188/1438,FALSE
40/1215/1215,FALSE
40/1200/835,FALSE
40/1187/1775,FALSE
40/1211/1558,FALSE
40/1210/1039,FALSE
40/1215/1232,FALSE
40/1211/1592,FALSE
40/1210/1041,FALSE
40/1211/1536,FALSE
40/1210/1042,FALSE
40/1211/1565,FALSE
40/1187/1777,FALSE
40/1190/1831,FALSE
40/1190/1833,FALSE
40/1210/1074,FALSE
40/1211/1602,FALSE
40/1211/1632,FALSE
40/1215/1247,FALSE
40/1215/1245,FALSE
40/1211/1612,FALSE
40/1211/1651,FALSE
40/1211/1653,FALSE
40/1211/1615,FALSE
40/1190/1836,FALSE
40/1211/1622,FALSE
40/1215/1271,FALSE
40/1210/1101,FALSE
40/1187/1773,FALSE
40/1189/1026,FALSE
40/1215/1248,FALSE
40/1211/1638,FALSE
40/1210/1109,FALSE
40/1215/1292,FALSE
40/1210/1103,FALSE
40/1210/1104,FALSE
40/1215/1294,FALSE
40/1187/1763,FALSE
40/1215/1277,FALSE
40/1190/1840,FALSE
40/1215/1300,FALSE
40/1215/1303,FALSE
40/1215/1254,FALSE
40/1190/1829,FALSE
40/1215/1312,FALSE
40/1190/1852,FALSE
40/1215/1246,FALSE
40/1215/1314,FALSE
40/1215/1259,FALSE
40/1211/1683,FALSE
40/1210/1091,FALSE
40/1210/1092,FALSE
40/1211/1675,FALSE
40/1210/1134,FALSE
40/1210/1095,FALSE
40/1210/1080,FALSE
40/1211/1711,FALSE
40/1190/1848,FALSE
40/1210/1163,FALSE
40/1215/1325,FALSE
40/1211/1738,FALSE
40/1210/1166,FALSE
40/1215/1350,FALSE
40/1188/1452,FALSE
40/1190/1859,FALSE
40/1215/1360,FALSE
40/1215/1334,FALSE
40/1211/1732,FALSE
40/1200/849,FALSE
40/1215/1287,FALSE
40/1200/852,FALSE
40/1211/1720,FALSE
40/1210/1155,FALSE
40/1210/1147,FALSE
40/1200/854,FALSE
40/1211/1749,FALSE
40/1211/1737,FALSE
40/1201/825,FALSE
40/1188/1457,FALSE
40/1211/1787,FALSE
40/1201/830,FALSE
40/1210/1200,FALSE
40/1189/1063,FALSE
40/1210/1198,FALSE
40/1201/832,FALSE
40/1198/56,FALSE
40/1198/25,FALSE
40/1211/1783,FALSE
40/1201/881,FALSE
40/1201/854,FALSE
40/1201/833,FALSE
40/1189/1087,FALSE
40/1201/862,FALSE
40/1201/844,FALSE
40/1189/1057,FALSE
40/1189/1033,FALSE
40/1210/1178,FALSE
40/1211/1828,FALSE
40/1189/1068,FALSE
40/1187/1795,FALSE
40/1201/907,FALSE
40/1187/1798,FALSE
40/1201/921,FALSE
40/1198/58,FALSE
40/1210/1179,FALSE
40/1210/1182,FALSE
40/1189/1114,FALSE
40/1211/1835,FALSE
40/1211/1771,FALSE
40/1187/1801,FALSE
40/1200/871,FALSE
40/1198/60,FALSE
40/1189/1074,FALSE
40/1189/1075,FALSE
40/1187/1807,FALSE
40/1200/883,FALSE
40/1189/1081,FALSE
40/1200/877,FALSE
40/1210/1216,FALSE
40/1189/1152,FALSE
40/1187/1815,FALSE
40/1210/1213,FALSE
40/1210/1230,FALSE
40/1210/1232,FALSE
40/1210/1236,FALSE
40/1210/1237,FALSE
40/1211/1857,FALSE
40/1198/81,FALSE
40/1218/158,FALSE
40/1198/95,FALSE
40/1189/1168,FALSE
40/1210/1280,FALSE
40/1219/33,FALSE
40/1211/1860,FALSE
40/1189/1182,FALSE
40/1219/8,FALSE
40/1210/1253,FALSE
40/1210/1238,FALSE
40/1198/115,FALSE
40/1189/1188,FALSE
40/1189/1153,FALSE
40/1198/89,FALSE
40/1188/1401,FALSE
40/1196/989,FALSE
40/1200/832,FALSE
40/1211/1531,FALSE
40/1215/1212,FALSE
40/1210/1024,FALSE
40/1210/1020,FALSE
40/1215/1210,FALSE
40/1211/1541,FALSE
40/1211/1549,FALSE
40/1215/1219,FALSE
40/1215/1224,FALSE
40/1188/1435,FALSE
40/1211/1554,FALSE
40/1211/1581,FALSE
40/1211/1573,FALSE
40/1211/1559,FALSE
40/1215/1220,FALSE
40/1211/1535,FALSE
40/1211/1595,FALSE
40/1190/1830,FALSE
40/1211/1599,FALSE
40/1211/1605,FALSE
40/1210/1082,FALSE
40/1211/1649,FALSE
40/1211/1650,FALSE
40/1211/1655,FALSE
40/1211/1617,FALSE
40/1210/1054,FALSE
40/1210/1111,FALSE
40/1210/1056,FALSE
40/1211/1626,FALSE
40/1210/1125,FALSE
40/1215/1280,FALSE
40/1190/1850,FALSE
40/1215/1305,FALSE
40/1215/1309,FALSE
40/1190/1843,FALSE
40/1187/1764,FALSE
40/1190/1858,FALSE
40/1200/844,FALSE
40/1190/1845,FALSE
40/1200/846,FALSE
40/1211/1684,FALSE
40/1211/1687,FALSE
40/1190/1855,FALSE
40/1211/1690,FALSE
40/1215/1265,FALSE
40/1215/1323,FALSE
40/1210/1158,FALSE
40/1211/1705,FALSE
40/1211/1695,FALSE
40/1215/1357,FALSE
40/1200/857,FALSE
40/1215/1331,FALSE
40/1215/1361,FALSE
40/1211/1714,FALSE
40/1211/1699,FALSE
40/1215/1364,FALSE
40/1215/1368,FALSE
40/1211/1730,FALSE
40/1211/1740,FALSE
